Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,Month
2004-05-29,06.00.00,0.1,762.0,2.0,581.0,41.0,1588.0,45.0,1277.0,434.0,17.9,46.1,0.9383,6,5
2004-05-29,07.00.00,0.5,841.0,4.0,713.0,84.0,1293.0,80.0,1356.0,559.0,18.4,43.9,0.9192,7,5
2004-05-29,08.00.00,0.6,843.0,4.0,712.0,77.0,1303.0,77.0,1343.0,548.0,18.9,42.1,0.9081,8,5
2004-05-29,09.00.00,0.5,841.0,4.0,713.0,73.0,1326.0,68.0,1330.0,525.0,19.2,39.7,0.8728,9,5
2004-05-29,10.00.00,0.7,862.0,4.2,721.0,72.0,1329.0,66.0,1335.0,522.0,20.8,36.6,0.8878,10,5
2004-05-29,11.00.00,0.7,869.0,4.5,740.0,77.0,1296.0,70.0,1366.0,535.0,21.3,35.8,0.8975,11,5
2004-05-29,12.00.00,0.9,894.0,6.0,810.0,82.0,1204.0,74.0,1421.0,585.0,21.8,34.9,0.9004,12,5
2004-05-29,13.00.00,0.7,844.0,4.8,755.0,67.0,1284.0,64.0,1350.0,521.0,22.8,31.4,0.8615,13,5
2004-05-29,14.00.00,0.4,823.0,3.8,699.0,59.0,1382.0,60.0,1311.0,493.0,22.9,31.3,0.862,14,5
2004-05-29,15.00.00,0.5,843.0,4.2,719.0,61.0,1353.0,63.0,1330.0,501.0,22.9,30.7,0.8461,15,5
2004-05-29,16.00.00,0.6,865.0,5.1,767.0,76.0,1279.0,75.0,1369.0,559.0,23.8,29.2,0.8499,16,5
2004-05-29,17.00.00,0.6,873.0,5.6,792.0,73.0,1247.0,79.0,1397.0,589.0,23.2,30.2,0.8442,17,5
2004-05-29,18.00.00,0.8,899.0,5.8,803.0,87.0,1221.0,83.0,1426.0,596.0,22.4,31.3,0.8365,18,5
2004-05-29,19.00.00,1.0,921.0,7.0,856.0,98.0,1163.0,93.0,1437.0,681.0,21.7,32.2,0.825,19,5
2004-05-29,20.00.00,1.2,937.0,7.9,893.0,123.0,1106.0,112.0,1463.0,783.0,20.8,33.2,0.8061,20,5
2004-05-29,21.00.00,1.0,901.0,6.5,834.0,102.0,1177.0,103.0,1408.0,738.0,20.1,35.0,0.8149,21,5
2004-05-29,22.00.00,1.3,955.0,8.5,918.0,102.0,1056.0,93.0,1511.0,762.0,19.5,36.9,0.8258,22,5
2004-05-29,23.00.00,2.7,1065.0,13.7,1106.0,142.0,897.0,112.0,1707.0,929.0,19.0,38.2,0.8327,23,5
2004-05-30,00.00.00,2.7,1035.0,13.8,1110.0,148.0,907.0,125.0,1652.0,1044.0,18.5,39.4,0.8320000000000001,0,5
2004-05-30,01.00.00,1.6,956.0,9.1,945.0,107.0,1030.0,107.0,1509.0,892.0,17.8,41.7,0.8440000000000001,1,5
2004-05-30,02.00.00,0.6,869.0,6.5,835.0,61.0,1078.0,76.0,1437.0,807.0,19.2,42.0,0.9248,2,5
2004-05-30,03.00.00,0.3,831.0,6.2,822.0,112.43561076604547,1085.0,73.55424430641818,1418.0,710.0,17.8,44.8,0.9048,3,5
2004-05-30,04.00.00,0.7208907570814365,815.0,5.2,774.0,43.0,1113.0,55.0,1374.0,712.0,17.0,47.7,0.9185,4,5
2004-05-30,05.00.00,0.1,781.0,3.1,661.0,25.0,1271.0,37.0,1299.0,568.0,17.2,47.2,0.9178,5,5
2004-05-30,06.00.00,0.1,781.0,2.9,645.0,32.0,1295.0,45.0,1320.0,575.0,17.3,47.6,0.9295,6,5
2004-05-30,07.00.00,0.2,828.0,3.6,690.0,48.0,1263.0,61.0,1353.0,658.0,18.6,44.2,0.9385,7,5
2004-05-30,08.00.00,0.3,803.0,2.7,635.0,60.0,1417.0,67.0,1272.0,537.0,20.2,37.8,0.8837,8,5
2004-05-30,09.00.00,0.3,811.0,3.0,653.0,52.0,1411.0,60.0,1269.0,486.0,22.0,31.9,0.8335,9,5
2004-05-30,10.00.00,0.4,844.0,3.7,696.0,58.0,1353.0,64.0,1292.0,507.0,25.5,25.9,0.8339,10,5
2004-05-30,11.00.00,0.3,833.0,3.8,697.0,54.0,1361.0,64.0,1294.0,496.0,27.5,22.8,0.8249,11,5
2004-05-30,12.00.00,0.3,832.0,4.2,719.0,52.0,1318.0,59.0,1299.0,502.0,28.7,20.7,0.8024,12,5
2004-05-30,13.00.00,0.1,771.0,2.6,626.0,34.0,1502.0,41.0,1210.0,430.0,29.1,19.6,0.7771,13,5
2004-05-30,14.00.00,0.1,783.0,2.8,637.0,41.0,1498.0,46.0,1215.0,439.0,29.8,18.4,0.7595,14,5
2004-05-30,15.00.00,0.2,815.0,4.2,723.0,41.0,1378.0,46.0,1256.0,471.0,32.0,15.0,0.7028,15,5
2004-05-30,16.00.00,0.6,912.0,6.2,819.0,65.0,1224.0,77.0,1368.0,589.0,30.3,17.0,0.7232,16,5
2004-05-30,17.00.00,0.5,894.0,5.2,774.0,65.0,1239.0,83.0,1339.0,598.0,31.7,16.2,0.745,17,5
2004-05-30,18.00.00,0.9,963.0,7.7,885.0,84.0,1102.0,90.0,1447.0,695.0,29.2,19.6,0.7817,18,5
2004-05-30,19.00.00,1.1,990.0,8.8,930.0,89.0,1045.0,95.0,1506.0,739.0,27.4,23.8,0.858,19,5
2004-05-30,20.00.00,1.3,1025.0,10.1,980.0,114.0,986.0,113.0,1591.0,891.0,25.0,26.9,0.8408,20,5
2004-05-30,21.00.00,1.5,997.0,9.8,971.0,127.0,993.0,128.0,1573.0,930.0,23.6,30.1,0.8663,21,5
2004-05-30,22.00.00,1.2,976.0,8.4,916.0,117.0,1044.0,117.0,1515.0,880.0,22.3,33.6,0.8913,22,5
2004-05-30,23.00.00,0.4,878.0,5.4,784.0,46.0,1181.0,64.0,1407.0,610.0,21.4,36.9,0.9271,23,5
2004-05-31,00.00.00,0.2,836.0,4.3,728.0,16.0,1213.0,28.0,1353.0,518.0,20.6,39.9,0.9597,0,5
2004-05-31,01.00.00,0.3,855.0,4.8,751.0,27.0,1107.0,46.0,1418.0,664.0,19.7,43.2,0.9812,1,5
2004-05-31,02.00.00,0.7416666666666668,759.0,2.1,588.0,4.0,1323.0,8.0,1286.0,515.0,19.7,42.4,0.9636,2,5
2004-05-31,03.00.00,0.6363636363636366,738.0,1.4,539.0,112.43561076604547,1421.0,73.55424430641818,1257.0,477.0,18.9,45.0,0.9703,3,5
2004-05-31,04.00.00,0.7208907570814365,736.0,1.3,528.0,19.0,1451.0,32.0,1254.0,477.0,18.7,45.4,0.9694,4,5
2004-05-31,05.00.00,0.5000000000000001,765.0,2.3,609.0,48.0,1304.0,57.0,1319.0,581.0,16.4,52.4,0.9709,5,5
2004-05-31,06.00.00,0.5,909.0,6.5,834.0,82.0,1031.0,60.0,1527.0,763.0,16.6,52.1,0.9785,6,5
2004-05-31,07.00.00,1.6,1108.0,14.2,1123.0,167.0,804.0,83.0,1801.0,1111.0,17.4,50.9,1.0017,7,5
2004-05-31,08.00.00,3.6,1252.0,22.7,1369.0,248.0,681.0,129.0,2120.0,1390.0,19.3,46.0,1.0185,8,5
2004-05-31,09.00.00,2.2,1175.0,16.3,1188.0,213.0,790.0,137.0,1901.0,1251.0,20.9,43.6,1.0683,9,5
2004-05-31,10.00.00,1.6,1111.0,14.1,1120.0,161.0,839.0,121.0,1790.0,1141.0,25.6,33.3,1.0773,10,5
2004-05-31,11.00.00,1.4,1044.0,12.6,1069.0,144.0,889.0,123.0,1683.0,942.0,28.9,26.0,1.0188,11,5
2004-05-31,12.00.00,1.4,1018.0,13.1,1088.0,127.0,909.0,120.0,1677.0,795.0,30.3,22.8,0.9695,12,5
2004-05-31,13.00.00,1.5,1060.0,14.2,1122.0,116.0,863.0,119.0,1721.0,836.0,30.9,24.4,1.0724,13,5
2004-05-31,14.00.00,1.3,1071.0,13.8,1110.0,124.0,864.0,121.0,1733.0,847.0,30.5,26.2,1.1278,14,5
2004-05-31,15.00.00,1.2,1006.0,12.1,1054.0,115.0,921.0,111.0,1636.0,769.0,30.7,23.4,1.015,15,5
2004-05-31,16.00.00,1.8,1104.0,15.7,1171.0,150.0,827.0,128.0,1803.0,968.0,28.1,29.8,1.1132,16,5
2004-05-31,17.00.00,3.0,1196.0,21.4,1336.0,221.0,739.0,159.0,1971.0,1157.0,26.9,32.2,1.1267,17,5
2004-05-31,18.00.00,3.5,1243.0,25.0,1429.0,227.0,687.0,161.0,2093.0,1367.0,26.0,34.6,1.1485,18,5
2004-05-31,19.00.00,2.4,1124.0,16.6,1199.0,156.0,794.0,116.0,1858.0,1101.0,24.5,37.7,1.1454,19,5
2004-05-31,20.00.00,1.1,1020.0,10.7,1003.0,97.0,904.0,96.0,1716.0,916.0,21.7,46.9,1.2044,20,5
2004-05-31,21.00.00,0.8,1035.0,7.5,878.0,78.0,977.0,69.0,1694.0,825.0,19.3,68.8,1.5190000000000001,21,5
2004-05-31,22.00.00,0.4,986.0,5.3,781.0,60.0,1063.0,58.0,1633.0,693.0,17.6,81.6,1.6296,22,5
2004-05-31,23.00.00,0.6,1017.0,6.5,834.0,61.0,986.0,59.0,1676.0,734.0,17.8,80.3,1.6212,23,5
2004-06-01,00.00.00,0.3,922.0,4.7,750.0,46.0,1085.0,45.0,1585.0,685.0,18.6,75.7,1.6074,0,6
2004-06-01,01.00.00,1.096153846153846,830.0,2.9,644.0,17.0,1235.0,23.0,1487.0,524.0,19.6,68.4,1.5443,1,6
2004-06-01,02.00.00,0.7346153846153846,805.0,2.0,583.0,18.0,1339.0,26.0,1494.0,527.0,18.0,76.4,1.5608,2,6
2004-06-01,03.00.00,0.6230769230769231,760.0,1.1,505.0,112.43561076604547,1527.0,73.55424430641818,1413.0,452.0,17.3,77.2,1.5104,3,6
2004-06-01,04.00.00,0.5111111111111111,783.0,1.3,529.0,16.0,1437.0,24.0,1435.0,466.0,16.5,82.3,1.5318,4,6
2004-06-01,05.00.00,0.1,854.0,2.4,613.0,39.0,1272.0,41.0,1515.0,565.0,16.8,81.3,1.5452,5,6
2004-06-01,06.00.00,0.3,985.0,6.1,816.0,107.0,987.0,65.0,1677.0,799.0,17.3,78.6,1.5412,6,6
2004-06-01,07.00.00,1.4,1225.0,12.5,1067.0,190.0,760.0,94.0,1922.0,1102.0,16.9,80.9,1.5472,7,6
2004-06-01,08.00.00,2.7,1313.0,19.5,1283.0,236.0,671.0,100.0,2180.0,1299.0,17.1,79.8,1.5419999999999998,8,6
2004-06-01,09.00.00,2.3,1199.0,15.2,1156.0,227.0,758.0,103.0,1958.0,1272.0,18.5,70.3,1.4826,9,6
2004-06-01,10.00.00,1.8,1182.0,12.0,1051.0,211.0,829.0,89.0,1870.0,1206.0,19.6,66.7,1.5023,10,6
2004-06-01,11.00.00,1.6,1173.0,12.4,1063.0,201.0,814.0,86.0,1905.0,1218.0,20.4,63.1,1.4969,11,6
2004-06-01,12.00.00,1.9,1259.0,15.9,1178.0,191.0,722.0,89.0,2060.0,1367.0,21.6,61.8,1.5775,12,6
2004-06-01,13.00.00,2.5,1263.0,15.7,1171.0,192.0,759.0,88.0,2029.0,1290.0,24.0,49.3,1.4509,13,6
2004-06-01,14.00.00,1.6,1156.0,13.5,1100.0,143.0,800.0,73.0,1884.0,1175.0,25.7,43.8,1.4262,14,6
2004-06-01,15.00.00,1.5,1167.0,12.4,1065.0,148.0,808.0,78.0,1886.0,1139.0,24.6,47.5,1.4487,15,6
2004-06-01,16.00.00,2.5,1278.0,17.1,1213.0,183.0,733.0,95.0,2041.0,1293.0,24.8,47.4,1.4628,16,6
2004-06-01,17.00.00,3.6,1342.0,22.0,1351.0,216.0,657.0,109.0,2201.0,1419.0,23.7,50.5,1.4636,17,6
2004-06-01,18.00.00,3.5,1353.0,19.9,1292.0,184.0,683.0,95.0,2178.0,1326.0,23.0,53.8,1.4968,18,6
2004-06-01,19.00.00,4.8,1501.0,27.9,1501.0,248.0,588.0,101.0,2486.0,1517.0,21.5,65.8,1.6688,19,6
2004-06-01,20.00.00,3.7,1355.0,19.7,1289.0,221.0,678.0,88.0,2158.0,1391.0,21.0,66.9,1.6436,20,6
2004-06-01,21.00.00,2.1,1230.0,15.7,1169.0,159.0,737.0,77.0,2020.0,1275.0,20.6,68.1,1.6329,21,6
2004-06-01,22.00.00,1.6,1148.0,12.0,1048.0,136.0,822.0,75.0,1883.0,1168.0,20.5,66.9,1.5914,22,6
2004-06-01,23.00.00,2.2,1171.0,13.1,1088.0,168.0,822.0,81.0,1889.0,1132.0,20.2,65.2,1.5251,23,6
2004-06-02,00.00.00,0.8,1021.0,9.2,949.0,95.0,927.0,57.0,1764.0,977.0,19.5,68.0,1.5269,0,6
2004-06-02,01.00.00,1.096153846153846,964.0,7.5,877.0,70.0,958.0,49.0,1692.0,942.0,19.9,66.4,1.5203,1,6
2004-06-02,02.00.00,0.7346153846153846,887.0,4.9,758.0,43.0,1094.0,38.0,1622.0,804.0,19.1,69.0,1.5043,2,6
2004-06-02,03.00.00,0.6230769230769231,885.0,5.2,773.0,112.43561076604547,1051.0,73.55424430641818,1641.0,805.0,18.5,70.7,1.4962,3,6
2004-06-02,04.00.00,0.5111111111111111,830.0,3.2,662.0,30.0,1217.0,31.0,1556.0,704.0,18.9,67.8,1.4689,4,6
2004-06-02,05.00.00,0.5296296296296297,792.0,2.4,611.0,22.0,1280.0,23.0,1529.0,657.0,20.0,63.7,1.4742,5,6
2004-06-02,06.00.00,0.9222222222222222,813.0,2.8,639.0,25.0,1267.0,22.0,1538.0,655.0,19.8,64.7,1.4769,6,6
2004-06-02,07.00.00,2.3074074074074074,890.0,3.9,703.0,48.0,1145.0,33.0,1601.0,751.0,19.7,65.3,1.4843,7,6
2004-06-02,08.00.00,3.3037037037037034,984.0,6.9,854.0,73.0,964.0,43.0,1751.0,885.0,20.8,62.0,1.5002,8,6
2004-06-02,09.00.00,2.6370370370370373,1043.0,8.5,920.0,95.0,925.0,53.0,1777.0,955.0,22.2,56.6,1.4973,9,6
2004-06-02,10.00.00,2.192307692307692,1054.0,8.9,936.0,86.0,915.0,54.0,1791.0,962.0,24.3,49.0,1.4724,10,6
2004-06-02,11.00.00,1.885185185185185,1063.0,8.8,930.0,102.0,925.0,62.0,1749.0,957.0,25.0,46.5,1.4492,11,6
2004-06-02,12.00.00,1.888888888888889,978.0,7.4,873.0,80.0,1003.0,53.0,1669.0,788.0,28.9,34.8,1.3603,12,6
2004-06-02,13.00.00,1.8074074074074074,887.0,4.7,748.0,36.0,1141.0,34.0,1560.0,596.0,29.6,33.4,1.3581,13,6
2004-06-02,14.00.00,1.5925925925925928,887.0,4.8,754.0,32.0,1164.0,30.0,1523.0,560.0,30.9,30.7,1.3493,14,6
2004-06-02,15.00.00,1.6851851851851853,977.0,6.8,850.0,46.0,1035.0,37.0,1645.0,701.0,31.8,31.0,1.4286,15,6
2004-06-02,16.00.00,1.8892857142857145,1043.0,8.9,934.0,61.0,929.0,47.0,1707.0,811.0,31.4,31.2,1.4127,16,6
2004-06-02,17.00.00,2.575,1010.0,8.1,902.0,59.0,966.0,44.0,1676.0,724.0,28.9,35.7,1.3985,17,6
2004-06-02,18.00.00,2.878571428571429,1094.0,10.5,996.0,76.0,876.0,53.0,1807.0,864.0,27.2,42.5,1.5135,18,6
2004-06-02,19.00.00,3.214285714285715,1223.0,14.8,1142.0,145.0,778.0,88.0,1965.0,1084.0,26.2,46.4,1.5573,19,6
2004-06-02,20.00.00,2.746428571428571,1109.0,11.8,1042.0,140.0,834.0,95.0,1888.0,998.0,24.5,51.0,1.5454,20,6
2004-06-02,21.00.00,2.021428571428571,1026.0,8.7,927.0,102.0,915.0,82.0,1781.0,878.0,22.8,56.1,1.5353,21,6
2004-06-02,22.00.00,1.9749999999999999,1036.0,8.7,928.0,89.0,914.0,59.0,1787.0,909.0,21.9,60.9,1.5799,22,6
2004-06-02,23.00.00,2.217857142857143,963.0,6.9,853.0,62.0,995.0,43.0,1732.0,789.0,21.7,61.0,1.5617,23,6
2004-06-03,00.00.00,1.6428571428571435,996.0,7.3,868.0,69.0,957.0,51.0,1741.0,857.0,20.8,64.8,1.568,0,6
2004-06-03,01.00.00,1.096153846153846,999.0,6.9,853.0,63.0,951.0,49.0,1756.0,885.0,20.3,70.9,1.6699,1,6
2004-06-03,02.00.00,0.7346153846153846,893.0,4.6,741.0,31.0,1056.0,36.0,1664.0,743.0,18.9,79.0,1.704,2,6
2004-06-03,03.00.00,0.6230769230769231,730.0,1.3,530.0,112.43561076604547,1517.0,73.55424430641818,1362.0,445.0,18.1,64.6,1.3276,3,6
2004-06-03,04.00.00,0.5111111111111111,753.0,1.7,562.0,17.0,1420.0,24.0,1414.0,454.0,18.6,64.5,1.3655,4,6
2004-06-03,05.00.00,0.5296296296296297,825.0,3.2,663.0,61.0,1203.0,58.0,1504.0,610.0,17.6,67.4,1.3459999999999999,5,6
2004-06-03,06.00.00,0.9222222222222222,1012.0,10.1,982.0,184.0,882.0,73.0,1796.0,1024.0,17.6,67.6,1.3479,6,6
2004-06-03,07.00.00,2.3074074074074074,1221.0,19.9,1293.0,248.0,688.0,74.0,2144.0,1316.0,19.0,61.7,1.3393,7,6
2004-06-03,08.00.00,3.3037037037037034,1215.0,20.2,1303.0,220.0,694.0,97.0,2180.0,1358.0,20.0,57.4,1.3268,8,6
2004-06-03,09.00.00,2.6370370370370373,1234.0,20.8,1318.0,243.0,714.0,108.0,2108.0,2202.0,22.6,45.9,1.2418,9,6
2004-06-03,10.00.00,2.192307692307692,1138.0,15.1,1152.0,164.0,798.0,93.0,1877.0,1947.0,27.3,34.3,1.2284,10,6
2004-06-03,11.00.00,1.885185185185185,987.0,10.9,1009.0,141.14285714285714,914.0,106.18518518518519,1697.0,1227.0,27.4,31.0,1.1184,11,6
2004-06-03,12.00.00,1.888888888888889,980.0,11.1,1019.0,121.53571428571429,921.0,102.53571428571429,1720.0,950.0,26.2,33.6,1.1244,12,6
2004-06-03,13.00.00,1.8074074074074074,966.0,12.1,1054.0,106.57142857142857,885.0,94.46428571428571,1742.0,917.0,26.8,32.4,1.1263,13,6
2004-06-03,14.00.00,1.5925925925925928,905.0,8.6,923.0,96.21428571428571,1025.0,91.03571428571429,1582.0,707.0,28.7,27.7,1.071,14,6
2004-06-03,15.00.00,1.6851851851851853,903.0,9.7,968.0,102.89285714285714,992.0,95.75,1565.0,740.0,28.7,25.0,0.9684,15,6
2004-06-03,16.00.00,1.8892857142857145,914.0,11.0,1014.0,113.92592592592592,988.0,104.62962962962963,1597.0,775.0,29.1,22.3,0.8811,16,6
2004-06-03,17.00.00,2.575,1050.0,16.6,1199.0,149.64285714285714,849.0,123.60714285714286,1781.0,1035.0,29.0,24.5,0.9655,17,6
2004-06-03,18.00.00,2.878571428571429,1043.0,14.7,1139.0,161.89285714285714,876.0,125.89285714285714,1756.0,1001.0,27.2,28.3,1.0016,18,6
2004-06-03,19.00.00,3.214285714285715,1125.0,19.5,1283.0,187.5,792.0,131.96428571428572,1899.0,1101.0,25.3,30.0,0.9520000000000001,19,6
2004-06-03,20.00.00,2.746428571428571,1058.0,14.5,1134.0,165.14285714285714,855.0,120.75,1797.0,1034.0,24.1,34.8,1.0333,20,6
2004-06-03,21.00.00,2.021428571428571,951.0,7.8,892.0,116.67857142857143,1015.0,101.82142857142857,1611.0,786.0,23.0,43.1,1.1993,21,6
2004-06-03,22.00.00,1.9749999999999999,944.0,7.8,891.0,109.21428571428571,1016.0,98.32142857142857,1593.0,844.0,22.1,43.9,1.1521,22,6
2004-06-03,23.00.00,2.217857142857143,959.0,7.8,892.0,117.64285714285714,996.0,97.35714285714286,1616.0,866.0,21.0,48.1,1.178,23,6
2004-06-04,00.00.00,1.6428571428571435,974.0,8.5,919.0,91.71428571428571,976.0,83.57142857142857,1638.0,909.0,20.6,49.2,1.1754,0,6
2004-06-04,01.00.00,1.096153846153846,880.0,5.7,799.0,52.285714285714285,1097.0,61.32142857142857,1533.0,724.0,21.2,47.6,1.1799,1,6
2004-06-04,02.00.00,0.7346153846153846,853.0,4.5,740.0,33.392857142857146,1146.0,46.964285714285715,1526.0,715.0,21.0,50.1,1.2338,2,6
2004-06-04,03.00.00,0.6230769230769231,912.0,5.6,795.0,112.43561076604547,1042.0,73.55424430641818,1564.0,827.0,20.1,53.1,1.2342,3,6
2004-06-04,04.00.00,0.5111111111111111,863.0,4.6,745.0,28.862068965517242,1098.0,43.275862068965516,1496.0,786.0,19.0,54.0,1.1745,4,6
2004-06-04,05.00.00,0.5296296296296297,729.0,1.2,520.0,41.89655172413793,1570.0,48.89655172413793,1318.0,445.0,19.2,51.1,1.124,5,6
2004-06-04,06.00.00,0.9222222222222222,830.0,3.4,674.0,82.10344827586206,1246.0,62.96551724137931,1459.0,607.0,19.2,53.1,1.1662,6,6
2004-06-04,07.00.00,2.3074074074074074,1198.0,17.0,1209.0,180.93103448275863,779.0,88.93103448275862,2058.0,1213.0,20.6,49.0,1.1748,7,6
2004-06-04,08.00.00,3.3037037037037034,971.0,10.0,977.0,221.06896551724137,921.0,107.24137931034483,1667.0,910.0,21.8,41.9,1.077,8,6
2004-06-04,09.00.00,2.6370370370370373,885.0,6.0,812.0,208.75862068965517,1100.0,115.86206896551724,1495.0,675.0,22.8,37.6,1.0315,9,6
2004-06-04,10.00.00,2.192307692307692,862.0,5.7,798.0,175.07142857142858,1148.0,114.89285714285714,1456.0,582.0,24.8,31.3,0.9646,10,6
2004-06-04,11.00.00,1.885185185185185,892.0,6.9,853.0,141.14285714285714,1080.0,106.18518518518519,1509.0,666.0,26.0,29.4,0.976,11,6
2004-06-04,12.00.00,1.888888888888889,933.0,9.5,960.0,121.53571428571429,994.0,102.53571428571429,1577.0,726.0,27.0,27.8,0.9731,12,6
2004-06-04,13.00.00,1.8074074074074074,975.0,11.1,1017.0,106.57142857142857,930.0,94.46428571428571,1668.0,801.0,27.0,29.3,1.0277,13,6
2004-06-04,14.00.00,1.5925925925925928,927.0,8.1,905.0,96.21428571428571,1016.0,91.03571428571429,1554.0,711.0,27.0,29.6,1.0419,14,6
2004-06-04,15.00.00,1.6851851851851853,993.0,10.2,985.0,102.89285714285714,950.0,95.75,1680.0,790.0,25.8,32.6,1.072,15,6
2004-06-04,16.00.00,2.7,1053.0,13.3,1093.0,113.92592592592592,873.0,104.62962962962963,1749.0,924.0,26.2,32.6,1.0892,16,6
2004-06-04,17.00.00,3.6,1116.0,16.6,1198.0,149.64285714285714,811.0,123.60714285714286,1863.0,1045.0,28.3,27.5,1.0418,17,6
2004-06-04,18.00.00,3.3,1097.0,16.9,1206.0,161.89285714285714,813.0,125.89285714285714,1867.0,1088.0,26.5,29.7,1.0123,18,6
2004-06-04,19.00.00,3.6,1116.0,17.5,1226.0,187.5,792.0,131.96428571428572,1938.0,1038.0,25.7,31.8,1.0317,19,6
2004-06-04,20.00.00,2.9,1057.0,13.1,1087.0,165.14285714285714,871.0,120.75,1769.0,981.0,24.4,35.2,1.0632,20,6
2004-06-04,21.00.00,1.9,973.0,9.2,949.0,116.67857142857143,987.0,101.82142857142857,1615.0,820.0,23.5,36.9,1.0518,21,6
2004-06-04,22.00.00,2.0,1016.0,10.0,977.0,109.21428571428571,951.0,98.32142857142857,1652.0,948.0,22.4,41.0,1.1006,22,6
2004-06-04,23.00.00,2.9,1120.0,13.1,1088.0,117.64285714285714,849.0,97.35714285714286,1785.0,1067.0,21.7,44.7,1.1451,23,6
2004-06-05,00.00.00,2.7,1076.0,12.9,1080.0,91.71428571428571,846.0,83.57142857142857,1787.0,1070.0,21.1,48.1,1.1864,0,6
2004-06-05,01.00.00,1.5,937.0,7.8,890.0,52.285714285714285,970.0,61.32142857142857,1625.0,877.0,20.7,50.0,1.203,1,6
2004-06-05,02.00.00,1.6,980.0,9.2,948.0,33.392857142857146,888.0,46.964285714285715,1702.0,1028.0,19.8,53.1,1.2093,2,6
2004-06-05,03.00.00,1.3,937.0,6.9,853.0,112.43561076604547,962.0,73.55424430641818,1604.0,969.0,19.8,53.6,1.2214,3,6
2004-06-05,04.00.00,0.7,852.0,4.5,739.0,37.0,1095.0,63.0,1525.0,837.0,19.6,54.8,1.236,4,6
2004-06-05,05.00.00,0.7,858.0,4.9,757.0,57.0,1066.0,71.0,1542.0,904.0,19.3,57.3,1.265,5,6
2004-06-05,06.00.00,1.2,963.0,7.9,894.0,131.0,942.0,91.0,1702.0,1065.0,19.7,58.4,1.3254,6,6
2004-06-05,07.00.00,1.5,966.0,7.4,874.0,171.0,969.0,95.0,1682.0,999.0,19.8,59.4,1.3554,7,6
2004-06-05,08.00.00,1.5,983.0,8.0,901.0,187.0,954.0,96.0,1691.0,986.0,20.9,54.8,1.3387,8,6
2004-06-05,09.00.00,1.6,990.0,7.6,881.0,133.0,985.0,81.0,1685.0,874.0,22.4,47.9,1.2817,9,6
2004-06-05,10.00.00,1.1,891.0,5.3,780.0,87.0,1110.0,68.0,1543.0,689.0,24.1,41.3,1.2202,10,6
2004-06-05,11.00.00,1.1,883.0,5.3,778.0,61.0,1130.0,57.0,1545.0,608.0,25.9,36.9,1.2133,11,6
2004-06-05,12.00.00,1.4,914.0,8.0,900.0,86.0,1010.0,68.0,1596.0,706.0,30.7,26.0,1.1287,12,6
2004-06-05,13.00.00,1.4,896.0,8.4,917.0,83.0,1017.0,72.0,1577.0,704.0,30.3,25.2,1.0652,13,6
2004-06-05,14.00.00,1.0,841.0,6.0,811.0,61.0,1135.0,62.0,1463.0,609.0,30.1,25.4,1.0641,14,6
2004-06-05,15.00.00,1.3,926.0,7.3,868.0,80.0,1048.0,75.0,1599.0,687.0,27.6,35.1,1.2764,15,6
2004-06-05,16.00.00,1.9,1133.0,10.2,984.0,110.0,838.0,92.0,1897.0,976.0,26.6,47.6,1.6315,16,6
2004-06-05,17.00.00,1.7,1042.0,9.0,939.0,108.0,917.0,89.0,1744.0,860.0,30.4,31.3,1.3331,17,6
2004-06-05,18.00.00,2.3,1124.0,14.0,1118.0,134.0,793.0,105.0,1915.0,1021.0,27.8,35.0,1.2819999999999998,18,6
2004-06-05,19.00.00,2.4,1157.0,16.1,1183.0,133.0,738.0,111.0,1970.0,1079.0,26.6,37.9,1.2994,19,6
2004-06-05,20.00.00,1.8,989.0,8.2,906.0,118.0,954.0,102.0,1681.0,826.0,23.4,44.4,1.2646,20,6
2004-06-05,21.00.00,0.6,841.0,3.8,699.0,17.0,1123.0,30.0,1508.0,558.0,23.0,51.1,1.4175,21,6
2004-06-05,22.00.00,0.8,916.0,5.6,791.0,26.0,1007.0,43.0,1588.0,679.0,22.1,53.5,1.4087,22,6
2004-06-05,23.00.00,1.7,1008.0,8.0,900.0,55.0,907.0,67.0,1681.0,850.0,21.6,53.6,1.3674,23,6
2004-06-06,00.00.00,1.1,895.0,5.6,792.0,39.0,975.0,58.0,1574.0,733.0,21.9,52.7,1.365,0,6
2004-06-06,01.00.00,0.6,810.0,3.8,702.0,15.0,1093.0,24.0,1529.0,612.0,21.3,54.9,1.3707,1,6
2004-06-06,02.00.00,1.1,968.0,6.6,840.0,47.0,891.0,58.0,1727.0,788.0,17.5,79.1,1.5709,2,6
2004-06-06,03.00.00,1.1,922.0,7.0,859.0,112.43561076604547,871.0,73.55424430641818,1739.0,728.0,17.6,78.6,1.5722,3,6
2004-06-06,04.00.00,1.0,892.0,5.2,773.0,49.0,926.0,62.0,1660.0,724.0,17.1,81.8,1.5816,4,6
2004-06-06,05.00.00,0.5,806.0,2.4,615.0,21.0,1172.0,34.0,1525.0,543.0,16.6,80.2,1.5002,5,6
2004-06-06,06.00.00,0.7,827.0,3.1,659.0,33.0,1115.0,46.0,1552.0,616.0,16.8,77.4,1.4739,6,6
